Field,Activity,RowID,Activity Description,Reporting Name,Operation Seq,Department Code,Long Description,Required / Std Spec
G11,EMAC-M18-03,18044,Job for E&I Tech BALDOR  LV Motor Frame Size 184 NEMA (Speed 1500 rpm)- 1.5 Yearly Service,- 1.5 Yearly Service,60,E&I,Check terminal connections and assembly bolts for tightness,
G11,EMAC-M18-03,18045,Job for E&I Tech BALDOR  LV Motor Frame Size 184 NEMA (Speed 1500 rpm)- 1.5 Yearly Service,- 1.5 Yearly Service,70,E&I,Regreasing while the motor is running,
G11,EMAC-M18-03,18046,Job for E&I Tech BALDOR  LV Motor Frame Size 184 NEMA (Speed 1500 rpm)- 1.5 Yearly Service,- 1.5 Yearly Service,80,E&I,Remove grease outlet plug or open closing valve if fitted,
G11,EMAC-M18-03,18047,Job for E&I Tech BALDOR  LV Motor Frame Size 184 NEMA (Speed 1500 rpm)- 1.5 Yearly Service,- 1.5 Yearly Service,90,E&I,Use an ultrasonic tool to measure the decibels (dB) or sound levels at DE & NDE grease adaptors and record the data before starting the regreasing: _________dB.,
G11,EMAC-M18-03,18048,Job for E&I Tech BALDOR  LV Motor Frame Size 184 NEMA (Speed 1500 rpm)- 1.5 Yearly Service,- 1.5 Yearly Service,100,E&I,"Inject grease Polyrex EM(Exxon Mobil @ Amont of grease to add 8.4 Gram) into the bearing and listen for sound change while greasing the bearing (downward or upward) and record the data./Note: Slowly apply the recommended amount of grease, taking 1 minute",
G11,EMAC-M18-03,18049,Job for E&I Tech BALDOR  LV Motor Frame Size 184 NEMA (Speed 1500 rpm)- 1.5 Yearly Service,- 1.5 Yearly Service,110,E&I,"While regreasing if the dB level increases, stop greasing and record final dB level.",
G11,EMAC-M18-03,18050,Job for E&I Tech BALDOR  LV Motor Frame Size 184 NEMA (Speed 1500 rpm)- 1.5 Yearly Service,- 1.5 Yearly Service,120,E&I,Let the motor run for 1 to 2 hours to ensure that all excess grease is forced out of the bearing.,
G11,EMAC-M18-03,18051,Job for E&I Tech BALDOR  LV Motor Frame Size 184 NEMA (Speed 1500 rpm)- 1.5 Yearly Service,- 1.5 Yearly Service,130,E&I,"Warning: The maximum operating temperature of the grease and bearing +100 C, must not be exceeded",
G11,EMAC-M18-03,18052,Job for E&I Tech BALDOR  LV Motor Frame Size 184 NEMA (Speed 1500 rpm)- 1.5 Yearly Service,- 1.5 Yearly Service,140,E&I,Close the grease outlet plug or closing valve if fitted,
G11,EMAC-M18-03,18053,Job for E&I Tech BALDOR  LV Motor Frame Size 184 NEMA (Speed 1500 rpm)- 1.5 Yearly Service,- 1.5 Yearly Service,150,E&I,After regreasing record final dB levels at both DE and NDE.,
G11,EMAC-M18-03,18054,Job for E&I Tech BALDOR  LV Motor Frame Size 184 NEMA (Speed 1500 rpm)- 1.5 Yearly Service,- 1.5 Yearly Service,160,E&I,Raise a separate Corrective Work Order to report any defect or when repair and on-condition action is required or been made.,
G11,EMAC-M18-03,18055,Job for E&I Tech BALDOR  LV Motor Frame Size 184 NEMA (Speed 1500 rpm)- 1.5 Yearly Service,- 1.5 Yearly Service,170,E&I,Close workpermit,
G11,EMAC-Y01-01,18056,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,10,E&I,Obtain work permit / JSA,
G11,EMAC-Y01-01,18057,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,20,E&I,Initiate all relevant inhibits and overrides,
G11,EMAC-Y01-01,18058,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,30,E&I,Pre-Shutdown Checks,
G11,EMAC-Y01-01,18059,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,40,E&I,Check the unit history since last inspection and make a note of any items requiring attention,
G11,EMAC-Y01-01,18060,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,50,E&I,Record motor running hours and load,
G11,EMAC-Y01-01,18061,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,60,E&I,Check bearing temperature and vibration readings and make a note of any deviation from normal readings.,
G11,EMAC-Y01-01,18062,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,70,E&I,Stop the motor and ensure that the associated equipment runs down smoothly.,
G11,EMAC-Y01-01,18063,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,80,E&I,"Isolate the electrical, mechanical and process system then lock out.",
G11,EMAC-Y01-01,18064,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,90,E&I,"Display a ""DO NOT OPERATE"" sign on electrical start panel.",
G11,EMAC-Y01-01,18065,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,100,E&I,Check the condition of the motor and terminal box for any signs of damage or defect and for signs of corrossion or water ingress. Make any necessary repairs.,
G11,EMAC-Y01-01,18066,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,110,E&I,"Check terminal connections, earthing connections, leads & glands for tightness and signs of corrossion.",
G11,EMAC-Y01-01,18067,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,120,E&I,"If fitted, check that the space heater is in good condition and carry out an electrical continuity/resistance check and insulation resistance test with a megger tester.",
G11,EMAC-Y01-01,18068,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,130,E&I,Check the motor mounting condition and tightness of hold-down bolts and also check the condition of the coupling.,
G11,EMAC-Y01-01,18069,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,140,E&I,"Remove the motor fan cowl and inspect the cooling fan condition, ensure that it is properly fixed and that there are no defects or obstruction.",
G11,EMAC-Y01-01,18070,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,150,E&I,"Carry out a continuity check of earthing system between motor frame earth stud, motor terminal housing and structural earth by using a micro-ohmmeter.",
G11,EMAC-Y01-01,18071,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,160,E&I,"Clean the motor surface, terminal box and LCS with cotton rags.",
G11,EMAC-Y01-01,18072,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,170,E&I,Check the protective seal/gasket to ensure that it is in good condition and replace if necessary,
G11,EMAC-Y01-01,18073,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,180,E&I,Refer to Manufacturer's recommendations for greasing requirements.,
G11,EMAC-Y01-01,18074,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,190,E&I,"If bearnings are insulated, perform a continuity/resistance test with multimeter.",
G11,EMAC-Y01-01,18075,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,200,E&I,Check and keep a record of the insulation resistance and polarization index for motor winding using a megga tester in standard voltage through the switchboard panel.,
G11,EMAC-Y01-01,18076,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,210,E&I,Test Run Motor,
G11,EMAC-Y01-01,18077,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,220,E&I,De-isolate and re-energize power supply of motor after ensuring that the driven machine is ready to start and is de-isolated from process.,
G11,EMAC-Y01-01,18078,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,230,E&I,Start the motor by local panel or remotely and test run for 30 minutes to get parameters in normal working condition.,
G11,EMAC-Y01-01,18079,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,240,E&I,"Observe motor temperature and bearing speed, rotation direction, noise, vibration whilst starting and in load and unload mode. Record the following values for each mode.",
G11,EMAC-Y01-01,18080,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,250,E&I,a) Starting current,
G11,EMAC-Y01-01,18081,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,260,E&I,b) Current (unloaded/loaded),
G11,EMAC-Y01-01,18082,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,270,E&I,c) Motor temperature,
G11,EMAC-Y01-01,18083,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,280,E&I,d) Bearing temperature,
G11,EMAC-Y01-01,18084,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,290,E&I,e) Vibration,
G11,EMAC-Y01-01,18085,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,300,E&I,"At the end of test, check the required operation conditions and stop the motor or keep it on-line.",
G11,EMAC-Y01-01,18086,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,310,E&I,Visually inspect motor for any damage or corrosion.,
G11,EMAC-Y01-01,18087,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,320,E&I,"If a malfunction is found, raise a corrective work order for trouble shooting and repair.",
G11,EMAC-Y01-01,18088,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,330,E&I,Confirm process conditions are normalised and remove all inhibits/overrrides,
G11,EMAC-Y01-01,18089,"Job for E&I Tech LV Motors(Permanent Greased)- 8,000hr or Annual Service",-ANNUAL OR 8000 HR SERVICE,340,E&I,Close work permit,
G11,EMAC-Y01-05,18090,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,10,E&I,Open work permit / JSA,
G11,EMAC-Y01-05,18091,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,20,E&I,Initiate all relevant inhibits and overrides,
G11,EMAC-Y01-05,18092,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,30,E&I,Record motor running hour,
G11,EMAC-Y01-05,18093,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,40,E&I,"Electrical, Mechanical and Process isolation must be done after completion of pre shutdown checks.",
G11,EMAC-Y01-05,18094,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,50,E&I,Pre-Shutdown Checks,
G11,EMAC-Y01-05,18095,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,60,E&I,Check unit history since inspection and note items requiring attention.,
G11,EMAC-Y01-05,18096,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,70,E&I,Check bearing temperature and vibration,
G11,EMAC-Y01-05,18097,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,80,E&I,Measure current values and load. Note any deviation from normal,
G11,EMAC-Y01-05,18098,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,90,E&I,Regreasing while the motor is running,
G11,EMAC-Y01-05,18099,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,100,E&I,Remove grease outlet plug or open closing valve if fitted,
G11,EMAC-Y01-05,18100,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,110,E&I,Use an ultrasonic tool measure decibels(dB) or sound level at DE/NDE grease adaptor and record before grease starting: _________dB.,
G11,EMAC-Y01-05,18101,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,120,E&I,Inject grease type Shell Gadus S5 V 100 2 (amount of grease 60g)   into the bearing (record dB & listen to the sound change whilst greasing the bearing (downward or upward),
G11,EMAC-Y01-05,18102,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,130,E&I,"After regreasing, you should find the sound dB decrease and record the final sound dB.",
G11,EMAC-Y01-05,18103,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,140,E&I,Let the motor run for 1-2 hours to ensure that all excess grease is forced out of the bearing.,
G11,EMAC-Y01-05,18104,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,150,E&I,"Warning : The maximum operating temperature of the grease and bearing +110 C, must not be exceeded",
G11,EMAC-Y01-05,18105,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,160,E&I,Close the grease outlet plug or closing valve if fitted,
G11,EMAC-Y01-05,18106,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,170,E&I,"Stop the motor, ensure the pump runs down smoothly.",
G11,EMAC-Y01-05,18107,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,180,E&I,"Isolate the electrical, mechanical and process system then lock out.",
G11,EMAC-Y01-05,18108,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,190,E&I,"Display a ""DO NOT OPERATE"" sign on start panel.",
G11,EMAC-Y01-05,18109,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,200,E&I,"Clean motor cooling fan, screen and duct",
G11,EMAC-Y01-05,18110,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,210,E&I,"Check terminal connections, assembly bolts for tightness",
G11,EMAC-Y01-05,18111,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,220,E&I,"Check condition of motor including terminal box, LCS (Local Control Station) and cables from signs of defect/damage, deterioration or corrosion and ingress.",
G11,EMAC-Y01-05,18112,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,230,E&I,"Check power cables wiring and earthing connections, leads, and glands condition, looseness and tighten or recondition if required.",
G11,EMAC-Y01-05,18113,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,240,E&I,Ensure space heater is in good condition by electrical continuity/resistance check and insulation resistance test with megger tester.,
G11,EMAC-Y01-05,18114,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,250,E&I,Check mounting condition and tightness of motor on skid and the coupling condition.,
G11,EMAC-Y01-05,18115,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,260,E&I,"Check cooling fan condition within cover on motor: properly fixed, no obstruction, defect.",
G11,EMAC-Y01-05,18116,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,270,E&I,"Carry out continuity of earthing system between motor main earth stud, panel earth and structural earth by using micro-ohmmeter.",
G11,EMAC-Y01-05,18117,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,280,E&I,"Clean motor surface, terminal box & LCS with cotton rags.",
G11,EMAC-Y01-05,18118,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,290,E&I,Ensure the protective seals/ gasket in good condition.,
G11,EMAC-Y01-05,18119,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,300,E&I,Perform continuity/resistance test with multimeter.,
G11,EMAC-Y01-05,18120,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,310,E&I,Check and record insulation resistance and polarization index for winding motor by using megger tester in standard voltage through switchboard/panel.,
G11,EMAC-Y01-05,18121,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,320,E&I,a) Insulation resistance for winding,
G11,EMAC-Y01-05,18122,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,330,E&I,b) Polarization index for winding,
G11,EMAC-Y01-05,18123,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,340,E&I,Test Run Motor,
G11,EMAC-Y01-05,18124,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,350,E&I,De-isolate and re-energize power supply of motor after ensure driven machine is ready to start and de-isolated from process.,
G11,EMAC-Y01-05,18125,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,360,E&I,Start the motor by local or remotely and test run for 30 minutes to get parameter in normal working condition.,
G11,EMAC-Y01-05,18126,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,370,E&I,"Carry out observation of motor temperature and bearing, speed, rotation direction, noise, vibration, current motor in starting, unload (if applicable) and loading for proper operation. Record values.",
G11,EMAC-Y01-05,18127,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,380,E&I,a) Starting current,
G11,EMAC-Y01-05,18128,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,390,E&I,b) Current (unloaded/loaded),
G11,EMAC-Y01-05,18129,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,400,E&I,c) Motor temperature,
G11,EMAC-Y01-05,18130,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,410,E&I,d) Bearing temperature,
G11,EMAC-Y01-05,18131,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,420,E&I,e) Vibration,
G11,EMAC-Y01-05,18132,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,430,E&I,"At the end of test, refer to required operation conditions: stop the motor or keep it on line.",
G11,EMAC-Y01-05,18133,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,440,E&I,Visually inspect motor for any damage or corrosion.,
G11,EMAC-Y01-05,18134,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,450,E&I,"If a malfunction is found, raise a corrective work order for trouble shooting & re-calibration",
G11,EMAC-Y01-05,18135,Job for E&I Tech ABB LV Motor Frame Size 250- Annual Service,#NAME?,460,E&I,Confirm conditions are normalised and remove all inhibits/overrrides,
G11,EMAC-Y01-06,18136,Job for  E&I Tech ABB  LV Motor Frame Size 400 (Speed 3000 rpm)- Annual Service,#NAME?,10,E&I,Open work permit / JSA,
G11,EMAC-Y01-06,18137,Job for  E&I Tech ABB  LV Motor Frame Size 400 (Speed 3000 rpm)- Annual Service,#NAME?,20,E&I,Record motor running hours,
G11,EMAC-Y01-06,18138,Job for  E&I Tech ABB  LV Motor Frame Size 400 (Speed 3000 rpm)- Annual Service,#NAME?,30,E&I,Record motor current,
